title,name,area,rooms,price_lower,price_upper
整租·舒城路13号 2室1厅 南,庐阳-逍遥津-舒城路13号,62.42,2,2300,2300
整租·蓝鼎星河府 3室1厅 东南,包河-周谷堆-蓝鼎星河府,106.00,3,2700,2700
独栋·朗诗寓 合肥大学城店 学生首选月付无中介 1室1厅,包河-周谷堆-蓝鼎星河府,106.00,3,1320,1320
整租·禹洲中央广场D区 3室2厅 南/北,肥东-肥东-禹洲中央广场D区,89.00,3,1500,1500
独栋·合肥壹间公寓 城市主场店 精选阳光单间 1室1厅,,48.09,1,1635,1635
整租·龙湖瑶海天街 2室1厅 复式 南,瑶海-龙岗-龙湖瑶海天街,35.00,2,1500,1500
独栋·合肥壹间公寓 城市主场店 精选温馨一居 1室1厅,,48.09,1,1572,1572
整租·祥源花世界 3室1厅 南,肥西-肥西-祥源花世界,93.51,3,1600,1600
独栋·CCB建融家园 塘西河公园店 特价秒杀双床房 开间,肥西-肥西-祥源花世界,93.51,3,1599,1599
整租·祥源花世界 3室2厅 南,肥西-肥西-祥源花世界,130.00,3,1500,1500
独栋·智谷公寓 水安店 安建大 三联附近一居 1室1厅,肥西-肥西-祥源花世界,130.00,3,1300,1400
整租·登云庭 2室1厅 南,蜀山-琥珀-登云庭,65.00,2,1900,1900
独栋·龙湖冠寓 合肥黄山路店 温馨静谧一居低价来袭 开间,蜀山-琥珀-登云庭,65.00,2,1186,1186
整租·祥源花世界 3室2厅 南,肥西-肥西-祥源花世界,133.96,3,1800,1800
合租·金地国际城 3居室 南卧,肥西-肥西-祥源花世界,133.96,3,720,720
整租·祥源花世界 3室1厅 南,肥西-肥西-祥源花世界,93.51,3,1600,1600
合租·水安盛世桃源 4居室 南卧,肥西-肥西-祥源花世界,93.51,3,820,820
整租·祥源花世界 3室2厅 南,肥西-肥西-祥源花世界,130.00,3,1500,1500
独栋·微佰青年公寓 彩虹家园店 户型B 1室1厅,肥西-肥西-祥源花世界,130.00,3,1300,1450
整租·高速时代首府 3室2厅 南,包河-工业园-高速时代首府,98.32,3,2500,2500
独栋·龙湖冠寓 合肥创富工坊店 全景阳光大开间 开间,包河-工业园-高速时代首府,98.32,3,1068,1068
整租·炉桥路92号 3室1厅 南,庐阳-双岗-炉桥路92号,70.39,3,1600,1600
独栋·龙湖冠寓 合肥大东门店 温馨单间 特惠来袭 开间,庐阳-双岗-炉桥路92号,70.39,3,1300,1350
整租·恒大城 3室2厅 南,瑶海-龙岗-恒大城,120.32,3,2100,2100
独栋·龙湖冠寓 黄河路地铁站店 悦方商圈！精致公寓 开间,瑶海-龙岗-恒大城,120.32,3,956,956
整租·上园 3室2厅 南,肥西-肥西-上园,107.41,3,1400,1400
整租·万振逍遥苑四期 3室2厅 南,包河-周谷堆-万振逍遥苑四期,127.07,3,3300,3300
整租·龙湖龙誉城 3室2厅 南,肥东-肥东-龙湖龙誉城,94.00,3,1600,1600
独栋·蕙家公寓 锦绣大地城店 C 1室1厅,肥东-肥东-龙湖龙誉城,94.00,3,1200,1200
整租·灯塔家园二期 3室2厅 南,肥西-肥西-灯塔家园二期,122.00,3,1600,1600
整租·天长新村 2室1厅 南,瑶海-三里街-天长新村,76.30,2,1200,1200
整租·奥林花园 3室2厅 南/北,蜀山-琥珀-奥林花园,117.01,3,2800,2800
合租·祥源金港湾 4居室 南卧,蜀山-琥珀-奥林花园,117.01,3,870,870
整租·龙潭雅居 4室1厅 南,庐阳-杏林-龙潭雅居,151.00,4,2500,2500
合租·禹洲天玺 4居室 南卧,庐阳-杏林-龙潭雅居,151.00,4,550,550
整租·滨水华城 3室2厅 南/北,包河-包公-滨水华城,94.00,3,2800,2800
合租·水安盛世桃源 4居室 南卧,包河-包公-滨水华城,94.00,3,780,780
整租·颐和花园庐阳佳苑 3室1厅 南,蜀山-五里墩-颐和花园庐阳佳苑,22.56,3,2800,2800
合租·蜀景园 4居室 北卧,蜀山-五里墩-颐和花园庐阳佳苑,22.56,3,800,800
整租·滨湖新地城 2室1厅 南,滨湖新区-滨湖世纪-滨湖新地城,70.00,2,2000,2000
独栋·朗诗寓 合肥大学城店 实拍！实价！无中介！ 1室1厅,滨湖新区-滨湖世纪-滨湖新地城,70.00,2,1320,1320
整租·滨湖新地城 2室1厅 南,滨湖新区-滨湖世纪-滨湖新地城,70.00,2,2000,2000
合租·水安盛世桃源 4居室 南卧,滨湖新区-滨湖世纪-滨湖新地城,70.00,2,780,780
整租·当代MOMΛ未来城 3室2厅 南,新站-磨店-当代MOMΛ未来城,88.62,3,1600,1600
合租·禹洲天玺 4居室 南卧,新站-磨店-当代MOMΛ未来城,88.62,3,550,550
整租·旭辉御府 3室1厅 南,滨湖新区-烟墩-旭辉御府,94.47,3,2400,2400
合租·蜀景园 4居室 北卧,滨湖新区-烟墩-旭辉御府,94.47,3,800,800
整租·万科公园大道 3室1厅 南,长丰-北城-万科公园大道,89.94,3,1500,1500
独栋·忆初公寓 中辰优唐店 307 1室1厅,长丰-北城-万科公园大道,89.94,3,1600,1600
整租·东煌公寓 3室1厅 东南/北,庐阳-杏林-东煌公寓,140.33,3,2800,2800
合租·琥珀五环城和风阁 4居室 南卧,庐阳-杏林-东煌公寓,140.33,3,1050,1050
整租·天骄国际 3室1厅 南,瑶海-胜利路-天骄国际,97.00,3,2200,2200
合租·绿地海顿公馆C 3居室 北卧,瑶海-胜利路-天骄国际,97.00,3,780,780
整租·警祥苑 2室1厅 南,庐阳-亳州-警祥苑,68.72,2,1800,1800
合租·大富山庄 4居室 南卧,庐阳-亳州-警祥苑,68.72,2,900,900
整租·大溪地天籁轩 3室1厅 西南,蜀山-西园-大溪地天籁轩,92.74,3,3000,3000
整租·信地城市广场 1室1厅 南,瑶海-长淮-信地城市广场,45.00,1,900,900
整租·安粮中心 3室2厅 南/北,包河-工业园-安粮中心,125.20,3,2800,2800
合租·九华华林家园 3居室 南卧,包河-工业园-安粮中心,125.20,3,1100,1100
整租·金都华庭 3室2厅 南,庐阳-杏林-金都华庭,115.00,3,1800,1800
整租·华府竹丝苑北苑 3室2厅 南,新站-七里塘-华府竹丝苑北苑,138.45,3,2000,2000
整租·华润紫玥台 3室1厅 东南,肥东-肥东-华润紫玥台,92.00,3,1300,1300
合租·信达文景雅居 5居室 南卧,肥东-肥东-华润紫玥台,92.00,3,1000,1000
整租·金域蓝湾 3室1厅 南,庐阳-亳州-金域蓝湾,115.76,3,3000,3000
独栋·果壳公寓 三里街店 独立单间公寓 开间,庐阳-亳州-金域蓝湾,115.76,3,750,750
整租·鸿徽苑 3室2厅 南/北,长丰-北城-鸿徽苑,134.00,3,2600,2600
独栋·龙湖冠寓 合肥裕溪路店 网红宜家风超大户型 开间,长丰-北城-鸿徽苑,134.00,3,1445,1445
整租·中环CBD 1室1厅 南,经开-芙蓉-中环CBD,49.98,1,2100,2100
独栋·龙湖冠寓 合肥黄山路店 女生安选阳光落地窗 开间,经开-芙蓉-中环CBD,49.98,1,1263,1321
整租·阜阳北路77号 3室1厅 南,庐阳-双岗-阜阳北路77号,78.00,3,23000,23000
合租·禹洲天玺 4居室 南卧,庐阳-双岗-阜阳北路77号,78.00,3,501,501
整租·旺郢家园 3室2厅 南/北,肥西-肥西-旺郢家园,126.00,3,2000,2000
独栋·泊寓 大东门 万达千元经济LOFT 开间,肥西-肥西-旺郢家园,126.00,3,1299,1299
整租·华凤国际 1室1厅 南,肥西-莲花-华凤国际,60.00,1,1600,1600
合租·祥源金港湾 5居室 西卧,肥西-莲花-华凤国际,60.00,1,650,650
整租·邮政局宿舍 3室1厅 南,包河-芜湖路-邮政局宿舍,65.00,3,1500,1500
合租·力高柏林春天 4居室 南卧,包河-芜湖路-邮政局宿舍,65.00,3,1050,1050
整租·瑞地祥和府 3室1厅 南,庐阳-海棠-瑞地祥和府,109.05,3,2000,2000
合租·丁香家园一期 3居室 南卧,庐阳-海棠-瑞地祥和府,109.05,3,980,980
整租·汪塘北区 2室1厅 南,瑶海-方庙-汪塘北区,77.82,2,1600,1600
合租·祥源金港湾 5居室 南卧,瑶海-方庙-汪塘北区,77.82,2,750,750
整租·上园 3室1厅 南/北,肥西-肥西-上园,85.00,3,1500,1500
合租·祥源金港湾 5居室 南卧,肥西-肥西-上园,85.00,3,1150,1150
整租·滨湖世纪城振徽苑 4室2厅 南,滨湖新区-滨湖世纪-滨湖世纪城振徽苑,146.39,4,3000,3000
合租·龙湖天境 4居室 南卧,滨湖新区-滨湖世纪-滨湖世纪城振徽苑,146.39,4,1080,1080
整租·阜阳北路77号 3室1厅 南,庐阳-双岗-阜阳北路77号,78.00,3,23000,23000
整租·华润万橡府 3室2厅 南/北,新站-磨店-华润万橡府,117.50,3,1500,1500
整租·海伦国际 2室2厅 南,滨湖新区-方兴-海伦国际,46.00,2,2600,2600
合租·琥珀五环城和雅阁 5居室 南卧,滨湖新区-方兴-海伦国际,46.00,2,750,750
整租·邮电东村 2室1厅 南,包河-芜湖路-邮电东村,72.69,2,2300,2300
整租·元一美邦国际 3室1厅 南,庐阳-亳州-元一美邦国际,143.66,3,2800,2800
整租·雅徽苑 4室2厅 南,长丰-北城-雅徽苑,131.00,4,1500,1500
合租·锦绣社区天都苑 5居室 北卧,长丰-北城-雅徽苑,131.00,4,680,680
整租·绿地柏仕公馆 3室2厅 南/北,新站-东站-绿地柏仕公馆,132.20,3,1600,1600
合租·金祁花园 4居室 南卧,新站-东站-绿地柏仕公馆,132.20,3,1080,1080
整租·恒大水晶国际广场 1室1厅 北,包河-常青-恒大水晶国际广场,58.00,1,1800,1800
合租·淮矿馥邦天下 5居室 西卧,包河-常青-恒大水晶国际广场,58.00,1,650,650
整租·璟泰赢家广场 3室2厅 南,瑶海-七里站-璟泰赢家广场,143.53,3,2300,2300
合租·蜀湖湾小区 3居室 南卧,瑶海-七里站-璟泰赢家广场,143.53,3,900,900
整租·招商雍华府 2室1厅 北,滨湖新区-方兴-招商雍华府,48.80,2,1600,1600
独栋·龙湖冠寓 合肥大东门店 冬季特惠，好房出租 开间,,36.00-37.00,1,1500,1645
整租·上园 3室1厅 南/北,肥西-肥西-上园,85.00,3,1500,1500
整租·滨湖世纪城振徽苑 4室2厅 南,滨湖新区-滨湖世纪-滨湖世纪城振徽苑,146.39,4,3000,3000
整租·万科森林公园旭庭 3室2厅 南,庐阳-森林公园-万科森林公园旭庭,112.98,3,3300,3300
整租·柏莊春暖花开 3室2厅 南/北,瑶海-七里站-柏莊春暖花开,92.53,3,2300,2300
整租·天珑广场 2室1厅 复式 南,政务-荷叶地-天珑广场,60.00,2,3000,3000
整租·中兴西湖花园 3室2厅 南,新站-七里塘-中兴西湖花园,183.89,3,2200,2200
整租·万科森林公园嘉庭 3室2厅 南/北,庐阳-森林公园-万科森林公园嘉庭,130.34,3,3700,3700
整租·染坊社区南苑 2室2厅 南,肥西-芙蓉-染坊社区南苑,85.60,2,2000,2000
整租·五河路医药公司宿舍 2室1厅 东南/南,庐阳-双岗-五河路医药公司宿舍,70.13,2,1500,1500
整租·海亮熙园 3室2厅 南,蜀山-五里墩-海亮熙园,93.00,3,2600,2600
整租·未来家园 1室1厅 南,瑶海-长淮-未来家园,40.00,1,1700,1700
整租·望湖西苑 2室1厅 南,包河-望湖-望湖西苑,61.65,2,2100,2100
整租·水湖路19号省文联宿舍 3室1厅 南/北,蜀山-三里庵-水湖路19号省文联宿舍,91.00,3,1600,1600
整租·滨湖欣园 3室1厅 南,滨湖新区-烟墩-滨湖欣园,92.00,3,1500,1500
整租·隆岗南村 2室1厅 西南,瑶海-和平路-隆岗南村,60.75,2,1600,1600
整租·长安东郡 3室2厅 南/北,肥东-肥东-长安东郡,97.00,3,1800,1800
整租·合肥院子 3室2厅 南,庐阳-大杨镇-合肥院子,155.52,3,1800,1800
整租·滨湖世纪城徽贵苑 3室2厅 南,滨湖新区-滨湖世纪-滨湖世纪城徽贵苑,130.00,3,2400,2400
整租·斌锋当代府MOMΛ 3室2厅 东南/南,肥东-龙岗-斌锋当代府MOMΛ,98.00,3,1500,1500
整租·荣盛书香府邸 3室1厅 南,肥东-肥东-荣盛书香府邸,90.00,3,1500,1500
整租·新城滨湖云境 3室1厅 南,滨湖新区-烟墩-新城滨湖云境,102.00,3,2000,2000
整租·万达揽湖苑 2室1厅 南,滨湖新区-环湖CBD-万达揽湖苑,76.99,2,2000,2000
整租·新港家园 1室1厅 南,肥西-肥西-新港家园,60.00,1,1200,1200
整租·国徽苑 2室2厅 南,长丰-北城-国徽苑,92.00,2,1300,1300
整租·花岗新城 3室2厅 东南,肥西-肥西-花岗新城,120.00,3,2000,2000
整租·滨湖新地城 2室1厅 南,滨湖新区-滨湖世纪-滨湖新地城,82.00,2,2061,2061
整租·阜阳北路生活小区 2室1厅 南,庐阳-杏林-阜阳北路生活小区,63.23,2,1200,1200
整租·山水名城 3室1厅 南,政务-笔架山-山水名城,117.00,3,3600,3600
整租·华南城紫荆名都馨园 4室2厅 南,肥西-肥西-华南城紫荆名都馨园,125.00,4,1000,1000
整租·大摩华尔街生活广场 1室1厅 南,包河-望湖-大摩华尔街生活广场,56.00,1,1400,1400
整租·滨湖阳光里 3室1厅 南,包河-工业园-滨湖阳光里,102.56,3,1900,1900
整租·文一锦门北韵 3室1厅 南,长丰-北城-文一锦门北韵,89.00,3,800,800
整租·滨湖新地城 2室1厅 南,滨湖新区-滨湖世纪-滨湖新地城,82.00,2,2061,2061
整租·阜阳北路生活小区 2室1厅 南,庐阳-杏林-阜阳北路生活小区,63.23,2,1200,1200
整租·蓝光半岛公馆 3室2厅 南,庐阳-杏林-蓝光半岛公馆,132.00,3,1300,1300
整租·力高柏林春天 2室2厅 南,包河-包公-力高柏林春天,96.00,2,1800,1800
整租·信达华宇锦绣龙川 4室2厅 南,包河-淝河镇-信达华宇锦绣龙川,123.00,4,3500,3500
整租·开源馨居 3室2厅 南,瑶海-长淮-开源馨居,152.59,3,2200,2200
整租·众发世纪城 2室2厅 南,庐江县-庐江县-众发世纪城,91.00,2,1250,1250
整租·铂金汉宫 2室2厅 南,包河-包公-铂金汉宫,90.81,2,2800,2800
整租·恒基旭辉铂悦天汇 4室2厅 南,滨湖新区-方兴-恒基旭辉铂悦天汇,152.00,4,2300,2300
整租·淝河佳苑 1室1厅 南,包河-周谷堆-淝河佳苑,20.00,1,900,900
整租·联合一村 3室2厅 南,庐阳-双岗-联合一村,97.00,3,1600,1600
整租·远洋万和云锦 3室1厅 南/北,肥东-肥东-远洋万和云锦,121.00,3,600,600
整租·东苑新村 2室1厅 南,瑶海-三里街-东苑新村,62.18,2,1300,1300
整租·锦绣首玺 3室1厅 南,滨湖新区-方兴-锦绣首玺,99.00,3,1900,1900
整租·华邦繁华里 1室1厅 南,蜀山-五里墩-华邦繁华里,39.07,1,1800,1800
整租·航空新城 3室2厅 南,蜀山-南岗镇-航空新城,89.00,3,2100,2100
整租·旺郢家园 2室2厅 南,肥西-肥西-旺郢家园,97.00,2,1200,1200
整租·包公家园 3室2厅 南,肥西-新港-包公家园,140.00,3,2500,2500
整租·一尔悦城 3室1厅 南,瑶海-城东-一尔悦城,69.00,3,1450,1450
整租·海伦国际 2室1厅 北,滨湖新区-方兴-海伦国际,68.00,2,1900,1900
整租·太平洋森活公馆 3室2厅 南,肥西-染坊-太平洋森活公馆,98.00,3,2200,2200
整租·水墨兰庭 2室1厅 南,政务-笔架山-水墨兰庭,97.00,2,3000,3000
整租·吉徽苑 3室1厅 南/北,长丰-北城-吉徽苑,93.00,3,500,500
整租·文一名门北郡 3室1厅 南,长丰-北城-文一名门北郡,89.49,3,700,700
整租·宝湾国际 3室2厅 南,长丰-北城-宝湾国际,89.00,3,800,800
整租·安粮城市广场 2室1厅 南,蜀山-稻香村-安粮城市广场,89.31,2,2000,2000
整租·中国中部花木城 1室1厅 南,肥西-肥西-中国中部花木城,70.00,1,1000,1000
整租·宝业城市绿苑西区 2室2厅 南,瑶海-和平路-宝业城市绿苑西区,96.00,2,3000,3000
合租·禹洲天玺 4居室 南卧,瑶海-和平路-宝业城市绿苑西区,96.00,2,550,550
合租·繁华新园 4居室 东卧,瑶海-和平路-宝业城市绿苑西区,96.00,2,750,750
整租·窦小桥 2室1厅 南,庐阳-双岗-窦小桥,65.46,2,1700,1700
整租·百商现代名苑 2室2厅 南,肥西-兴园-百商现代名苑,80.35,2,2100,2100
整租·灯塔家园二期 2室2厅 南,肥西-肥西-灯塔家园二期,94.00,2,1400,1400
合租·龙湖天境 4居室 西南卧,肥西-肥西-灯塔家园二期,94.00,2,540,540
整租·万达华府 3室1厅 南,瑶海-方庙-万达华府,125.00,3,2400,2400
合租·龙湖天境 4居室 南卧,瑶海-方庙-万达华府,125.00,3,1080,1080
整租·滨湖世纪城徽昌苑 2室2厅 南,滨湖新区-滨湖世纪-滨湖世纪城徽昌苑,93.53,2,2400,2400
整租·光明府 3室2厅 南,肥西-肥西-光明府,111.00,3,1200,1200
合租·报业园东区 5居室 北卧,肥西-肥西-光明府,111.00,3,700,700
整租·华盛格林雅地 1室1厅 南,包河-工业园-华盛格林雅地,52.00,1,1700,1700
整租·绿地海顿公馆C 2室1厅 南,包河-周谷堆-绿地海顿公馆C,87.38,2,2800,2800
整租·金云国际大厦 1室1厅 南,肥西-新港-金云国际大厦,50.00,1,1450,1450
整租·绿地瀛海国际大厦 1室0厅 北,包河-周谷堆-绿地瀛海国际大厦,80.00,1,3700,3700
整租·百大东兴家园 3室1厅 南,瑶海-大兴镇-百大东兴家园,89.80,3,1600,1600
整租·光明新村 1室1厅 南,庐阳-三孝口-光明新村,43.69,1,1300,1300
整租·环城南路48号 3室1厅 南,庐阳-逍遥津-环城南路48号,86.00,3,2000,2000
合租·繁华新园 4居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,550,550
合租·黄山花园 5居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,1050,1050
合租·黄山花园 5居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,980,980
整租·物华苑二期 2室1厅 南,长丰-北城-物华苑二期,80.00,2,1000,1000
整租·龙湖天境 4室2厅 南,蜀山-新产业园-龙湖天境,300.00,4,3000,3000
整租·龙湖天境 3室2厅 南,蜀山-新产业园-龙湖天境,130.00,3,1800,1800
整租·淮肥佳苑兴华苑D区 2室1厅 南,新站-七里塘-淮肥佳苑兴华苑D区,80.00,2,2200,2200
合租·黄山花园 5居室 北卧,新站-七里塘-淮肥佳苑兴华苑D区,80.00,2,830,830
整租·东冠繁华逸城 2室2厅 南,肥西-黄小-东冠繁华逸城,87.00,2,1900,1900
整租·江南新里程 1室1厅 东,包河-芜湖路-江南新里程,37.20,1,1600,1600
合租·莲花苑 5居室 南卧,包河-芜湖路-江南新里程,37.20,1,1250,1250
整租·金隅金成府 4室2厅 东南/南,包河-芜湖路-江南新里程,37.20,1,5400,5400
整租·旭辉公园府 3室2厅 南/北,新站-东站-旭辉公园府,297.00,3,2500,2500
整租·锦绣社区天都苑 2室1厅 南,新站-东站-旭辉公园府,297.00,3,2480,2480
合租·印象西湖花园 4居室 南卧,新站-东站-旭辉公园府,297.00,3,780,780
合租·蓝光雍锦半岛 5居室 南卧,新站-东站-旭辉公园府,297.00,3,1350,1350
整租·淮矿馥邦天下 2室1厅 东/东南,高新-兴园-淮矿馥邦天下,68.00,2,2300,2300
整租·保利罗兰香谷 3室2厅 南,新站-磨店-保利罗兰香谷,119.71,3,600,600
整租·路苑小区 2室1厅 南,庐阳-亳州-路苑小区,50.03,2,1500,1500
整租·尚成花园 3室2厅 南,高新-兴园-尚成花园,93.63,3,2700,2700
合租·禹洲华侨城一期 5居室 复式 西卧,高新-兴园-尚成花园,93.63,3,450,450
整租·金泉小区 3室2厅 南,滨湖新区-滨湖世纪-金泉小区,142.64,3,2400,2400
整租·润地星城 1室1厅 南,长丰-北城-润地星城,60.00,1,950,950
整租·文一名门北郡 3室2厅 南/北,长丰-北城-文一名门北郡,94.00,3,700,700
整租·西湖国际广场 2室0厅 南,蜀山-稻香村-西湖国际广场,132.00,2,4400,4400
合租·南岗惠园 4居室 西卧,蜀山-稻香村-西湖国际广场,132.00,2,1210,1210
合租·丁怡花园 4居室 北卧,蜀山-稻香村-西湖国际广场,132.00,2,880,880
合租·四方新村 3居室 南卧,蜀山-稻香村-西湖国际广场,132.00,2,820,820
整租·力高共和城 2室1厅 南,长丰-北城-力高共和城,79.00,2,800,800
整租·安庆路282号 2室1厅 南,庐阳-三孝口-安庆路282号,75.75,2,2800,2800
整租·金大地禧悦公馆 3室2厅 南,长丰-北城-金大地禧悦公馆,110.76,3,850,850
合租·梅园居 5居室 南卧,长丰-北城-金大地禧悦公馆,110.76,3,920,920
合租·南都雲庭 5居室 南卧,长丰-北城-金大地禧悦公馆,110.76,3,1150,1150
整租·方兴桃园 3室2厅 南/北,肥西-锦绣-方兴桃园,105.00,3,2200,2200
整租·磨店拓基广场 2室1厅 东,新站-磨店-磨店拓基广场,36.43,2,1300,1300
整租·金大地禧悦公馆 3室1厅 南,长丰-北城-金大地禧悦公馆,103.14,3,1000,1000
合租·锦绣社区天都苑 5居室 北卧,长丰-北城-金大地禧悦公馆,103.14,3,750,750
合租·龙居山庄天龙居 3居室 南卧,长丰-北城-金大地禧悦公馆,103.14,3,500,500
整租·大众巷 2室1厅 南/北,庐阳-三孝口-大众巷,46.74,2,1400,1400
整租·文一锦门北韵 3室2厅 南,长丰-北城-文一锦门北韵,110.35,3,1600,1600
合租·百商悦澜山 4居室 南卧,长丰-北城-文一锦门北韵,110.35,3,1050,1050
整租·六安路45号 1室1厅 东,庐阳-三孝口-六安路45号,29.00,1,1500,1500
合租·西环中心广场 4居室 北卧,庐阳-三孝口-六安路45号,29.00,1,850,850
合租·太平洋森活公馆 4居室 南卧,庐阳-三孝口-六安路45号,29.00,1,1050,1050
整租·国建香榭水都 3室2厅 南,政务-笔架山-国建香榭水都,86.56,3,2800,2800
整租·彩虹家园 1室1厅 北,蜀山-西园-彩虹家园,28.00,1,6500,6500
整租·蜀山凡高 1室1厅 南,高新-长宁-蜀山凡高,40.00,1,1400,1400
整租·融侨天骏 2室2厅 南,政务-笔架山-融侨天骏,87.64,2,2600,2600
合租·澜溪镇 5居室 南卧,政务-笔架山-融侨天骏,87.64,2,1250,1250
整租·绿地柏仕公馆 3室1厅 南,新站-东站-绿地柏仕公馆,89.60,3,1400,1400
整租·岸上玫瑰北区 3室2厅 南,政务-笔架山-岸上玫瑰北区,91.47,3,3400,3400
整租·华盛格林丽景 1室1厅 东/东北,包河-工业园-华盛格林丽景,45.81,1,1600,1600
合租·琥珀五环城和风阁 4居室 南卧,包河-工业园-华盛格林丽景,45.81,1,1050,1050
整租·元一时代花园 3室1厅 南,瑶海-长淮-元一时代花园,143.18,3,2800,2800
整租·融侨悦城 2室1厅 南,庐阳-林店-融侨悦城,85.00,2,1600,1600
合租·华润幸福里(南区) 5居室 北卧,庐阳-林店-融侨悦城,85.00,2,1000,1000
合租·太平洋森活广场 4居室 南卧,庐阳-林店-融侨悦城,85.00,2,1030,1030
整租·双岗老街77号 1室1厅 南/北,庐阳-双岗-双岗老街77号,46.70,1,800,800
合租·朝阳小区 3居室 西南卧,庐阳-双岗-双岗老街77号,46.70,1,980,980
合租·丁香家园二期 3居室 南卧,庐阳-双岗-双岗老街77号,46.70,1,808,808
合租·国耀星达城 5居室 南卧,庐阳-双岗-双岗老街77号,46.70,1,620,620
整租·荣徽苑 3室2厅 南,长丰-北城-荣徽苑,99.00,3,1400,1400
整租·北辰天都 4室2厅 南,长丰-北城-北辰天都,177.00,4,1400,1400
合租·风景苑 3居室 南卧,瑶海-方庙-风景苑,20.00,3,650,650
合租·香樟雅苑 4居室 北卧,瑶海-方庙-风景苑,20.00,3,860,860
合租·金祁花园 4居室 南卧,瑶海-方庙-风景苑,20.00,3,1080,1080
整租·玲珑大厦 1室1厅 东,包河-望湖-玲珑大厦,32.64,1,1700,1700
整租·书香门第西区 3室2厅 南,滨湖新区-滨湖世纪-书香门第西区,82.00,3,2800,2800
整租·南湖春城 3室2厅 西南,经开-海恒-南湖春城,120.60,3,2300,2300
合租·葛洲坝玖珑府 5居室 南卧,经开-海恒-南湖春城,120.60,3,1150,1150
合租·珠光花园 4居室 南卧,经开-海恒-南湖春城,120.60,3,1050,1050
整租·和昌都汇华郡 3室2厅 南,庐阳-林店-和昌都汇华郡,97.43,3,1800,1800
整租·绿地海德公馆 4室2厅 东南,肥西-长安-绿地海德公馆,125.12,4,2300,2300
整租·天鹅湖MOMΛ 1室1厅 东/南,政务-荷叶地-天鹅湖MOMΛ,65.10,1,4000,4000
整租·信地藏龙阁 4室2厅 东南,瑶海-三里街-信地藏龙阁,135.67,4,3500,3500
整租·美邻馨园 3室1厅 南,包河-芜湖路-美邻馨园,127.30,3,2900,2900
合租·南岗惠园 4居室 南卧,包河-芜湖路-美邻馨园,127.30,3,950,950
合租·丹青花园 4居室 南卧,包河-芜湖路-美邻馨园,127.30,3,1200,1200
合租·华地紫园 5居室 东卧,包河-芜湖路-美邻馨园,127.30,3,680,680
整租·新地中心 2室2厅 南,政务-荷叶地-新地中心,99.00,2,5000,5000
合租·大富山庄 4居室 南卧,政务-荷叶地-新地中心,99.00,2,900,900
合租·绿怡居西区 4居室 南卧,政务-荷叶地-新地中心,99.00,2,1100,1100
整租·华润万橡府 3室2厅 南,新站-磨店-华润万橡府,102.32,3,2000,2000
整租·新都会环球购物广场 1室1厅 南/西南,包河-周谷堆-新都会环球购物广场,157.00,1,5900,5900
整租·景荣花园 1室1厅 南,瑶海-长淮-景荣花园,50.00,1,1550,1550
整租·金云国际 2室1厅 南,肥西-新港-金云国际,91.00,2,1100,1100
整租·上元公寓 2室1厅 南,庐阳-亳州-上元公寓,72.00,2,1900,1900
