title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
独栋·朗诗寓 海珠广场地铁站店 星寰国际 商务精英 1室1厅,黄埔-知识城-海丝知识中心,58,2,3315,3315,3315.0,57.1551724137931,57.1551724137931,57.1551724137931
独栋·菁屋 西门口公园前双地铁店 无中介费 近省人民  省中医 可开票 新装修带电梯 1室1厅,天河-棠下-供水局宿舍,72,2,2380,2580,2480.0,33.05555555555556,35.833333333333336,34.44444444444444
整租·海新街11-19号宿舍（单号） 3室2厅 东南,海珠-南洲-海新街11-19号宿舍（单号）,104.16,3,4200,4200,4200.0,40.32258064516129,40.32258064516129,40.32258064516129
整租·敏捷伊顿公馆 1室0厅 南,番禺-祈福新村-敏捷伊顿公馆,12,1,350,350,350.0,29.166666666666668,29.166666666666668,29.166666666666668
整租·晴海岸 3室2厅 西南,南沙-南沙湾-晴海岸,93,3,2500,2500,2500.0,26.881720430107528,26.881720430107528,26.881720430107528
独栋·豪毅家园 板桥旗舰店 首选阳光精装全景小区式超大套间 1室1厅,南沙-南沙湾-晴海岸,93,3,1900,1900,1900.0,20.43010752688172,20.43010752688172,20.43010752688172
整租·同和实业联社宿舍 3室2厅 南,白云-同和-同和实业联社宿舍,100,3,4500,4500,4500.0,45.0,45.0,45.0
整租·银河小学教工宿舍 2室1厅 南,天河-燕塘-银河小学教工宿舍,75,2,2200,2200,2200.0,29.333333333333332,29.333333333333332,29.333333333333332
整租·荔富湖畔 3室2厅 南,增城-朱村-荔富湖畔,98,3,2200,2200,2200.0,22.448979591836736,22.448979591836736,22.448979591836736
独栋·WO家公寓 京溪店 C型单间2-3 开间,增城-朱村-荔富湖畔,98,3,1150,1150,1150.0,11.73469387755102,11.73469387755102,11.73469387755102
整租·保利云禧西区 5室2厅 东南,白云-白云大道南-保利云禧西区,370,5,40000,40000,40000.0,108.10810810810811,108.10810810810811,108.10810810810811
独栋·华仔国际公寓 萝岗保利小区 萝岗保利小区直租最爱大套间 1室1厅,白云-白云大道南-保利云禧西区,370,5,2000,2000,2000.0,5.405405405405405,5.405405405405405,5.405405405405405
独栋·魔方公寓 广州滘口店 春节短租探亲特惠房 开间,黄埔-香雪-时代春树里,93,3,899,1199,1049.0,9.666666666666666,12.89247311827957,11.279569892473118
整租·柏丽星寓 2室1厅 南/北,番禺-石楼-柏丽星寓,55,2,2100,2100,2100.0,38.18181818181818,38.18181818181818,38.18181818181818
独栋·泊寓 珠江新城动物园店 押一付一 长租可免房租 空气流通 独立电梯单间 开间,nan,27,1,2620,2784,2702.0,97.03703703703704,103.11111111111111,100.07407407407408
整租·祈福新村C区 2室1厅 北,番禺-祈福新村-祈福新村C区,52,2,1900,1900,1900.0,36.53846153846154,36.53846153846154,36.53846153846154
独栋·伊房公寓 天河客运站 精装修一房一厅 1室1厅,番禺-祈福新村-祈福新村C区,52,2,1150,1150,1150.0,22.115384615384617,22.115384615384617,22.115384615384617
整租·锦绣香江花园百合园 3室2厅 南,番禺-汉溪长隆-锦绣香江花园百合园,200,3,9500,9500,9500.0,47.5,47.5,47.5
独栋·易安居 路边电梯公寓 精美超大单间 棠东brt2分钟 开间,番禺-汉溪长隆-锦绣香江花园百合园,200,3,1280,1880,1580.0,6.4,9.4,7.9
整租·广氮新村 2室1厅 东,天河-车陂-广氮新村,72,2,3600,3600,3600.0,50.0,50.0,50.0
独栋·柚米国际社区 广州加速器店 0中介费，民水民电 1室1厅,天河-车陂-广氮新村,72,2,1840,1840,1840.0,25.555555555555557,25.555555555555557,25.555555555555557
整租·南国公馆 3室2厅 南/北,天河-珠江新城东-南国公馆,147,3,18000,18000,18000.0,122.44897959183673,122.44897959183673,122.44897959183673
独栋·梦享家·青年社区 三元里大道店 阳台大单间 开间,天河-珠江新城东-南国公馆,147,3,1600,1800,1700.0,10.884353741496598,12.244897959183673,11.564625850340136
整租·富力半岛花园 3室1厅 东北,白云-罗冲围-富力半岛花园,68,3,3800,3800,3800.0,55.88235294117647,55.88235294117647,55.88235294117647
独栋·红林物业 南浦店 超靓仔一房 直播 1室1厅,白云-罗冲围-富力半岛花园,68,3,1780,1780,1780.0,26.176470588235293,26.176470588235293,26.176470588235293
整租·邦华翠悦湾 3室1厅 东南,白云-同德围-邦华翠悦湾,93,3,5200,5200,5200.0,55.913978494623656,55.913978494623656,55.913978494623656
独栋·简优生活公寓 黄埔村店 近工美港阳光单间 开间,白云-同德围-邦华翠悦湾,93,3,1600,1600,1600.0,17.204301075268816,17.204301075268816,17.204301075268816
整租·东华东路 2室1厅 东/北,越秀-东山口-东华东路,42,2,4100,4100,4100.0,97.61904761904762,97.61904761904762,97.61904761904762
独栋·寓见里 车陂店 大复式1 1室1厅,越秀-东山口-东华东路,42,2,2680,2680,2680.0,63.80952380952381,63.80952380952381,63.80952380952381
整租·南国嘉园 3室2厅 西南,天河-东圃-南国嘉园,89,3,4420,4420,4420.0,49.662921348314605,49.662921348314605,49.662921348314605
独栋·海狸 龙洞店 时尚单间大阁楼地铁6号线 开间,天河-东圃-南国嘉园,89,3,800,800,800.0,8.98876404494382,8.98876404494382,8.98876404494382
整租·海珠北路 2室1厅 东南,越秀-西门口-海珠北路,45,2,2100,2100,2100.0,46.666666666666664,46.666666666666664,46.666666666666664
整租·番禺招商金山谷意库 1室1厅 南,番禺-金山谷-番禺招商金山谷意库,38,1,2400,2400,2400.0,63.1578947368421,63.1578947368421,63.1578947368421
整租·景泰新村 2室1厅 东南,白云-景泰-景泰新村,70,2,3500,3500,3500.0,50.0,50.0,50.0
独栋·城市摩登家公寓 天平架电梯房直租 精装修大单间公寓 1室1厅,白云-景泰-景泰新村,70,2,2380,2380,2380.0,34.0,34.0,34.0
整租·名门大厦 2室1厅 南,天河-珠江新城西-名门大厦,117,2,8000,8000,8000.0,68.37606837606837,68.37606837606837,68.37606837606837
整租·时代长岛 3室2厅 南,南沙-进港大道-时代长岛,107.36,3,2100,2100,2100.0,19.560357675111774,19.560357675111774,19.560357675111774
整租·侨怡苑 3室2厅 东南,天河-体育中心-侨怡苑,105,3,8000,8000,8000.0,76.19047619047619,76.19047619047619,76.19047619047619
独栋·红林物业 滘口店 精装阳台小区房直租 1室1厅,天河-体育中心-侨怡苑,105,3,1880,1880,1880.0,17.904761904761905,17.904761904761905,17.904761904761905
整租·共和南路 3室1厅 南,越秀-杨箕-共和南路,90,3,5500,5500,5500.0,61.111111111111114,61.111111111111114,61.111111111111114
独栋·泊寓 未来森林店 视频看房 近时代国际 精装一房咨询享惠 民水电 近8号线 1室1厅,越秀-杨箕-共和南路,90,3,3299,3299,3299.0,36.65555555555556,36.65555555555556,36.65555555555556
整租·田美小区 3室2厅 东,花都-旧区-田美小区,99.9,3,2300,2300,2300.0,23.023023023023022,23.023023023023022,23.023023023023022
独栋·金地草莓社区 滨江品牌公寓 每日消毒 居住安心 可短租不溢价 学生热租一房一厅 1室1厅,花都-旧区-田美小区,99.9,3,2900,3350,3125.0,29.029029029029026,33.53353353353353,31.281281281281277
整租·榕溪南街39号 1室1厅 南,白云-石井-榕溪南街39号,35,1,1200,1200,1200.0,34.285714285714285,34.285714285714285,34.285714285714285
独栋·魔方公寓 广州人和旗舰店 地铁口一房一厅采光好 1室1厅,白云-石井-榕溪南街39号,35,1,1470,1570,1520.0,42.0,44.857142857142854,43.42857142857143
整租·恒丰花园 3室1厅 东南,白云-同德围-恒丰花园,110,3,4000,4000,4000.0,36.36363636363637,36.36363636363637,36.36363636363637
独栋·泊寓 珠江新城杨箕店 双十二活动限时1111优惠券  市中心飘窗带沙发阳光单间 开间,白云-同德围-恒丰花园,110,3,3314,3314,3314.0,30.12727272727273,30.12727272727273,30.12727272727273
整租·顺德碧桂园东苑 2室1厅 南/西南,番禺-顺德碧桂园-顺德碧桂园东苑,73,2,3000,3000,3000.0,41.0958904109589,41.0958904109589,41.0958904109589
独栋·WO家公寓 柯木塱青年公寓（B出口） 柯木塱地铁口上盖V07一房一厅 1室1厅,番禺-顺德碧桂园-顺德碧桂园东苑,73,2,2180,2180,2180.0,29.863013698630137,29.863013698630137,29.863013698630137
整租·阳光城丽景湾领悦 3室2厅 西南,南沙-进港大道-阳光城丽景湾领悦,103,3,2200,2200,2200.0,21.359223300970875,21.359223300970875,21.359223300970875
独栋·丽光青年公寓 龙归店 白云区龙归地铁口A栋小单间 开间,南沙-进港大道-阳光城丽景湾领悦,103,3,600,600,600.0,5.825242718446602,5.825242718446602,5.825242718446602
整租·安厦花园 3室1厅 南/西,天河-东圃-安厦花园,71,3,4500,4500,4500.0,63.38028169014085,63.38028169014085,63.38028169014085
独栋·唯家公寓· 南村板桥店 南村板桥商圈 开间,天河-东圃-安厦花园,71,3,1200,1400,1300.0,16.901408450704224,19.718309859154928,18.309859154929576
整租·俊怡御景花园 3室2厅 北,花都-花城街-俊怡御景花园,120,3,2000,2000,2000.0,16.666666666666668,16.666666666666668,16.666666666666668
独栋·TOP青年社区 车陂南店 长租优惠 电梯套间 视野好拎包入住 开间,花都-花城街-俊怡御景花园,120,3,2000,2000,2000.0,16.666666666666668,16.666666666666668,16.666666666666668
整租·逸合中心 3室1厅 东北,荔湾-鹤洞-逸合中心,53,3,5200,5200,5200.0,98.11320754716981,98.11320754716981,98.11320754716981
合租·高教花园 4居室 南卧,荔湾-鹤洞-逸合中心,53,3,2330,2330,2330.0,43.9622641509434,43.9622641509434,43.9622641509434
整租·锦绣半岛金月湾 4室2厅 西南,番禺-南浦-锦绣半岛金月湾,170,4,6500,6500,6500.0,38.23529411764706,38.23529411764706,38.23529411764706
独栋·悦City青年公寓 万胜围 全新电梯，免中介费，有阳台 开间,番禺-南浦-锦绣半岛金月湾,170,4,886,886,886.0,5.211764705882353,5.211764705882353,5.211764705882353
整租·越秀滨海新城 3室2厅 南,南沙-进港大道-越秀滨海新城,94,3,1800,1800,1800.0,19.148936170212767,19.148936170212767,19.148936170212767
独栋·秀舍公寓 林和店 天誉花园南向高层 2室2厅,南沙-进港大道-越秀滨海新城,94,3,9800,9800,9800.0,104.25531914893617,104.25531914893617,104.25531914893617
整租·叠翠峰 2室2厅 西北,南沙-南沙区府-叠翠峰,68,2,2600,2600,2600.0,38.23529411764706,38.23529411764706,38.23529411764706
整租·萝岗和苑 3室2厅 南,黄埔-科学城-萝岗和苑,96,3,3600,3600,3600.0,37.5,37.5,37.5
独栋·红林物业 坦尾店 复式两房直租 2室1厅,黄埔-科学城-萝岗和苑,96,3,3380,3380,3380.0,35.208333333333336,35.208333333333336,35.208333333333336
整租·南沙城 1室1厅 北,南沙-金洲-南沙城,47,1,1500,1500,1500.0,31.914893617021278,31.914893617021278,31.914893617021278
整租·华筑翡翠湾 3室2厅 南,番禺-大石-华筑翡翠湾,105,3,5300,5300,5300.0,50.476190476190474,50.476190476190474,50.476190476190474
整租·越秀臻裕府 4室2厅 西,花都-镜湖大道-越秀臻裕府,130,4,4500,4500,4500.0,34.61538461538461,34.61538461538461,34.61538461538461
独栋·红林物业 科学城店 阳台单间 开间,花都-镜湖大道-越秀臻裕府,130,4,2100,2100,2100.0,16.153846153846153,16.153846153846153,16.153846153846153
整租·富力金港城北区 1室2厅 北,花都-花东镇-富力金港城北区,80,1,1500,1500,1500.0,18.75,18.75,18.75
独栋·红林物业 科学城店 小区公寓双窗采光 开间,花都-花东镇-富力金港城北区,80,1,1980,1980,1980.0,24.75,24.75,24.75
整租·锦林山庄 3室2厅 南,黄埔-科学城-锦林山庄,92,3,5000,5000,5000.0,54.34782608695652,54.34782608695652,54.34782608695652
独栋·北欧公寓 广园中店 豪华装修大单间大阳台靠路边 1室1厅,黄埔-科学城-锦林山庄,92,3,1480,1480,1480.0,16.08695652173913,16.08695652173913,16.08695652173913
整租·凤湖花园 2室1厅 北,黄埔-知识城-凤湖花园,60,2,2000,2000,2000.0,33.333333333333336,33.333333333333336,33.333333333333336
独栋·YOU+社区 纪念堂店 超豪华一房一厅带浴缸 1室1厅,黄埔-知识城-凤湖花园,60,2,6800,6800,6800.0,113.33333333333333,113.33333333333333,113.33333333333333
整租·保利林语山庄 2室1厅 东,黄埔-科学城-保利林语山庄,85,2,4000,4000,4000.0,47.05882352941177,47.05882352941177,47.05882352941177
独栋·稼南雅筑 小北地铁店 5号线小北地铁口精品公寓直租特惠小单间.拎包入住 开间,黄埔-科学城-保利林语山庄,85,2,1800,1800,1800.0,21.176470588235293,21.176470588235293,21.176470588235293
整租·长江数码花园(番禺) 3室2厅 西南,番禺-钟村-长江数码花园(番禺),76,3,2200,2200,2200.0,28.94736842105263,28.94736842105263,28.94736842105263
整租·春庭花园 2室1厅 东北,白云-元下田-春庭花园,62.81,2,2100,2100,2100.0,33.4341665339914,33.4341665339914,33.4341665339914
整租·奥园城市天地 2室1厅 南,番禺-汉溪长隆-奥园城市天地,48,2,3400,3400,3400.0,70.83333333333333,70.83333333333333,70.83333333333333
整租·华南碧桂园翠宏台 4室2厅 东南,番禺-华南碧桂园-华南碧桂园翠宏台,139,4,7000,7000,7000.0,50.35971223021583,50.35971223021583,50.35971223021583
整租·嘉诚国际公寓 1室1厅 西,越秀-水荫-嘉诚国际公寓,53,1,4500,4500,4500.0,84.90566037735849,84.90566037735849,84.90566037735849
整租·保利南沙天汇 3室1厅 西北,南沙-黄阁-保利南沙天汇,79,3,1800,1800,1800.0,22.78481012658228,22.78481012658228,22.78481012658228
整租·奥园誉湖湾 4室2厅 南,花都-镜湖大道-奥园誉湖湾,124,4,4000,4000,4000.0,32.25806451612903,32.25806451612903,32.25806451612903
整租·石化生活区 1室1厅 南,黄埔-文冲-石化生活区,38,1,2000,2000,2000.0,52.63157894736842,52.63157894736842,52.63157894736842
整租·南华中路 2室1厅 西南,海珠-同福-南华中路,55,2,2600,2600,2600.0,47.27272727272727,47.27272727272727,47.27272727272727
整租·新鸿基御华园 4室2厅 南,花都-狮岭镇-新鸿基御华园,135,4,4500,4500,4500.0,33.333333333333336,33.333333333333336,33.333333333333336
整租·灵山岛金茂湾 2室2厅 北,南沙-明珠湾-灵山岛金茂湾,68,2,2800,2800,2800.0,41.1764705882353,41.1764705882353,41.1764705882353
整租·富丽家园福宁园 5室2厅 南,番禺-大石-富丽家园福宁园,115,5,3300,3300,3300.0,28.695652173913043,28.695652173913043,28.695652173913043
整租·岗贝丽苑 3室2厅 东南,白云-机场路-岗贝丽苑,120,3,4500,4500,4500.0,37.5,37.5,37.5
整租·佳信花园 2室1厅 南/北,海珠-赤岗-佳信花园,84,2,5500,5500,5500.0,65.47619047619048,65.47619047619048,65.47619047619048
整租·湖滨苑 3室1厅 东南,越秀-东湖-湖滨苑,108,3,5600,5600,5600.0,51.851851851851855,51.851851851851855,51.851851851851855
整租·越秀国际总部广场 1室1厅 南,南沙-金洲-越秀国际总部广场,43,1,1200,1200,1200.0,27.906976744186046,27.906976744186046,27.906976744186046
整租·中海金沙里 3室2厅 东北,南海-金沙洲-中海金沙里,107,3,3600,3600,3600.0,33.64485981308411,33.64485981308411,33.64485981308411
整租·时代糖果二期 2室2厅 东北,南海-金沙洲-时代糖果二期,77,2,2300,2300,2300.0,29.87012987012987,29.87012987012987,29.87012987012987
整租·花都晓翠苑 2室2厅 南,花都-新区-花都晓翠苑,127,2,1700,1700,1700.0,13.385826771653543,13.385826771653543,13.385826771653543
整租·珠光新城御景二期回迁房 1室0厅 西,天河-珠江新城东-珠光新城御景二期回迁房,25,1,2080,2080,2080.0,83.2,83.2,83.2
整租·招商雍景湾 4室2厅 东南,黄埔-知识城-招商雍景湾,121,4,1500,1500,1500.0,12.396694214876034,12.396694214876034,12.396694214876034
整租·华南碧桂园芳翠苑 3室2厅 复式 南,番禺-华南碧桂园-华南碧桂园芳翠苑,145,3,4500,4500,4500.0,31.03448275862069,31.03448275862069,31.03448275862069
整租·保利拾光年 3室2厅 南,黄埔-知识城-保利拾光年,87,3,2300,2300,2300.0,26.436781609195403,26.436781609195403,26.436781609195403
整租·展创商务中心 1室0厅 南,番禺-广州南站-展创商务中心,32,1,1200,1200,1200.0,37.5,37.5,37.5
整租·龙湖双珑原著 3室2厅 南/北,黄埔-知识城-龙湖双珑原著,99,3,3800,3800,3800.0,38.38383838383838,38.38383838383838,38.38383838383838
独栋·渥公寓 广州大道北店 中路店 一房一厅 1室1厅,黄埔-知识城-龙湖双珑原著,99,3,1350,1350,1350.0,13.636363636363637,13.636363636363637,13.636363636363637
独栋·渥公寓 广州大道北店 近地铁-独立北欧套房 开间,黄埔-知识城-龙湖双珑原著,99,3,1900,1900,1900.0,19.19191919191919,19.19191919191919,19.19191919191919
独栋·渥公寓 广州大道北店 开阔一房一厅 1室1厅,黄埔-知识城-龙湖双珑原著,99,3,2200,2200,2200.0,22.22222222222222,22.22222222222222,22.22222222222222
整租·信达金茂广场 1室1厅 南,天河-沙太南-信达金茂广场,46,1,5000,5000,5000.0,108.69565217391305,108.69565217391305,108.69565217391305
整租·东涌路 3室2厅 东南,番禺-市桥-东涌路,93,3,1800,1800,1800.0,19.35483870967742,19.35483870967742,19.35483870967742
整租·富洲商业广场 1室1厅 东南,番禺-华南新城-富洲商业广场,50,1,2100,2100,2100.0,42.0,42.0,42.0
整租·中交蓝色海湾 4室2厅 东南,南沙-南沙港-中交蓝色海湾,134,4,4500,4500,4500.0,33.582089552238806,33.582089552238806,33.582089552238806
